Album URL,Album Caption,Img URL,Img caption,DON,Notes
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796425&size=full&album=1&collection=823289&parent=72298,"Jamieson Valley, Katoomba
Digital Order Number: a105375",a105375,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796427&size=full&album=1&collection=823289&parent=72298,"Orphan Rock and Jamieson Valley, Katoomba
Digital Order Number: a105377",a105377,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796428&size=full&album=1&collection=823289&parent=72298,"The Valley, Katoomba
Digital Order Number: a105378",a105378,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796429&size=full&album=1&collection=823289&parent=72298,"The Valley, Katoomba
Digital Order Number: a105379",a105379,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796430&size=full&album=1&collection=823289&parent=72298,"The Narrow Neck, Katoomba
Digital Order Number: a105380",a105380,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796431&size=full&album=1&collection=823289&parent=72298,"Leura Kiosk, Katoomba
Digital Order Number: a105381",a105381,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796432&size=full&album=1&collection=823289&parent=72298,"[Leura Kiosk, Katoomba]
Digital Order Number: a105382",a105382,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796433&size=full&album=1&collection=823289&parent=72298,"The Explorers Tree, Katoomba
Digital Order Number: a105383",a105383,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796434&size=full&album=1&collection=823289&parent=72298,"[Ladies in bush scene]
Digital Order Number: a105384",a105384,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796435&size=full&album=1&collection=823289&parent=72298,"The Breakaway, Katoomba
Digital Order Number: a105385",a105385,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796436&size=full&album=1&collection=823289&parent=72298,"In Nellie's Glen, Katoomba
Digital Order Number: a105386",a105386,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796437&size=full&album=1&collection=823289&parent=72298,"Cooks Crossing, Katoomba
Digital Order Number: a105387",a105387,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796438&size=full&album=1&collection=823289&parent=72298,"Weeping Rock and Bridal Veil, Katoomba
Digital Order Number: a105388",a105388,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796439&size=full&album=1&collection=823289&parent=72298,"Katoomba St., Katoomba
Digital Order Number: a105389",a105389,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796440&size=full&album=1&collection=823289&parent=72298,"Katoomba St., Katoomba
Digital Order Number: a105390",a105390,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796441&size=full&album=1&collection=823289&parent=72298,"Katoomba St. from Railway
Digital Order Number: a105391",a105391,https://goo.gl/maps/hJWg3
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796442&size=full&album=1&collection=823289&parent=72298,"Katoomba St. from Railway
Digital Order Number: a105392",a105392,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796443&size=full&album=1&collection=823289&parent=72298,"Katoomba, Blue Mountains [streetscene]
Digital Order Number: a105393",a105393,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796444&size=full&album=1&collection=823289&parent=72298,"[Katoomba town view]
Digital Order Number: a105394",a105394,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796445&size=full&album=1&collection=823289&parent=72298,"""Coo-ees"" Arrival, Katoomba [recruiting marches]
Digital Order Number: a105395",a105395,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796446&size=full&album=1&collection=823289&parent=72298,"1st Coo-ees at Katoomba, en-route Berlin...To knock der Kaiser [recruiting marches]
Digital Order Number: a105396",a105396,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796447&size=full&album=1&collection=823289&parent=72298,"Public Baths, Katoomba
Digital Order Number: a105397",a105397,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796448&size=full&album=1&collection=823289&parent=72298,"Public Baths, Katoomba
Digital Order Number: a105398",a105398,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796449&size=full&album=1&collection=823289&parent=72298,"Swimming Baths, Katoomba
Digital Order Number: a105399",a105399,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796450&size=full&album=1&collection=823289&parent=72298,"St. Canice Church, Katoomba
Digital Order Number: a105400",a105400,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796451&size=full&album=1&collection=823289&parent=72298,"St. Canice's Church, Katoomba
Digital Order Number: a105401",a105401,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796452&size=full&album=1&collection=823289&parent=72298,"Interior, St. Canice's Church, Katoomba
Digital Order Number: a105402",a105402,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796453&size=full&album=1&collection=823289&parent=72298,"[Mount St. Marys Ladies College, Katoomba]
Digital Order Number: a105403",a105403,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796454&size=full&album=1&collection=823289&parent=72298,"School of Arts, Katoomba [inscription on back]
Digital Order Number: a105404",a105404,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796455&size=full&album=1&collection=823289&parent=72298,"Dalington House, Katoomba St.
Digital Order Number: a105405",a105405,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71823,"[Scenes of Bondi Beach, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796128&size=full&album=1&collection=823314&parent=71823,"Bondi Surf Dancers
Digital Order Number: a105061",a105061,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796129&size=full&album=1&collection=823314&parent=71823,"Beautiful Bondi [Ladies Dressing Rooms]
Digital Order Number: a105062",a105062,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796130&size=full&album=1&collection=823314&parent=71823,"Bondi
Digital Order Number: a105063",a105063,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796131&size=full&album=1&collection=823314&parent=71823,"Bondi
Digital Order Number: a105064",a105064,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796132&size=full&album=1&collection=823314&parent=71823,"The Reserve, Bondi
Digital Order Number: a105065",a105065,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796133&size=full&album=1&collection=823314&parent=71823,"The Reserve, Bondi
Digital Order Number: a105066",a105066,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796134&size=full&album=1&collection=823314&parent=71823,"Beautiful Bondi, N.S.W.
Digital Order Number: a105067",a105067,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71850,"[Scenes of Brooklyn, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796146&size=full&album=1&collection=823320&parent=71850,"Brooklyn, N.S.W. [including W. Buie's General Store]
Digital Order Number: a105081",a105081,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796147&size=full&album=1&collection=823320&parent=71850,"Baker's Store, Booklyn [i.e. Brooklyn]
Digital Order Number: a105082",a105082,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796148&size=full&album=1&collection=823320&parent=71850,"Railway Hotel, Hawkesbury River
Digital Order Number: a105083",a105083,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796149&size=full&album=1&collection=823320&parent=71850,"W. Buie Storekeeper
Digital Order Number: a105084",a105084,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796150&size=full&album=1&collection=823320&parent=71850,"W. Buie, General Provider, Hawkesbury River
Digital Order Number: a105085",a105085,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796151&size=full&album=1&collection=823320&parent=71850,"Buie's Launch ""Wilga""
Digital Order Number: a105086",a105086,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796152&size=full&album=1&collection=823320&parent=71850,"Brooklyn, N.S.W. [streetscene]
Digital Order Number: a105087",a105087,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796153&size=full&album=1&collection=823320&parent=71850,"Hawkesbury River at Brooklyn, N.S.W.
Digital Order Number: a105088",a105088,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796154&size=full&album=1&collection=823320&parent=71850,"Brooklyn on Tourist Route, Hawkesbury River
Digital Order Number: a105089",a105089,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796155&size=full&album=1&collection=823320&parent=71850,"Brooklyn, Hawkesbury River
Digital Order Number: a105090",a105090,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796156&size=full&album=1&collection=823320&parent=71850,"Hawkesbury River at Brooklyn
Digital Order Number: a105091",a105091,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796157&size=full&album=1&collection=823320&parent=71850,"Hawkesbury River at Brooklyn
Digital Order Number: a105092",a105092,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796158&size=full&album=1&collection=823320&parent=71850,"Patonga Ferry, Hawkesbury River [Brooklyn]
Digital Order Number: a105093",a105093,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73248,"[Scenes of buildings and industry, Mortlake, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796641&size=full&album=1&collection=823324&parent=73248,"Retort House, Mortlake
Digital Order Number: a106015",a106015,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796642&size=full&album=1&collection=823324&parent=73248,"Retort House, Mortlake
Digital Order Number: a106016",a106016,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796643&size=full&album=1&collection=823324&parent=73248,"Retort House, Mortlake
Digital Order Number: a106017",a106017,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796644&size=full&album=1&collection=823324&parent=73248,"Gasworks, Mortlake, Parramatta River
Digital Order Number: a106018",a106018,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796645&size=full&album=1&collection=823324&parent=73248,"Gasworks, Mortlake, Parramatta River
Digital Order Number: a106019",a106019,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796646&size=full&album=1&collection=823324&parent=73248,"Gasholders, Mortlake
Digital Order Number: a106020",a106020,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796647&size=full&album=1&collection=823324&parent=73248,"Congregational Church and Hall, Mortlake
Digital Order Number: a106021",a106021,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72046,"[Scenes of Bulli, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796159&size=full&album=1&collection=823322&parent=72046,"Motoring down Bulli Pass
Digital Order Number: a105095",a105095,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796160&size=full&album=1&collection=823322&parent=72046,"A Rest on Bulli Pass
Digital Order Number: a105096",a105096,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796161&size=full&album=1&collection=823322&parent=72046,"Mid palm and fern on Bulli Pass
Digital Order Number: a105097",a105097,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796162&size=full&album=1&collection=823322&parent=72046,"The Elbow, Bulli Pass
Digital Order Number: a105098",a105098,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796163&size=full&album=1&collection=823322&parent=72046,"Bulli Beach, looking North
Digital Order Number: a105099",a105099,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796164&size=full&album=1&collection=823322&parent=72046,"The Beach
Digital Order Number: a105100",a105100,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796165&size=full&album=1&collection=823322&parent=72046,"The Jetty
Digital Order Number: a105101",a105101,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796166&size=full&album=1&collection=823322&parent=72046,"Railway Station, Bulli
Digital Order Number: a105102",a105102,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796167&size=full&album=1&collection=823322&parent=72046,"Methodist Church, Bulli
Digital Order Number: a105103",a105103,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796168&size=full&album=1&collection=823322&parent=72046,"St. Joseph's Church
Digital Order Number: a105104",a105104,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796169&size=full&album=1&collection=823322&parent=72046,"St. Augustine's Church
Digital Order Number: a105105",a105105,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796170&size=full&album=1&collection=823322&parent=72046,"Interior, St. Augustine's Church
Digital Order Number: a105106",a105106,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796171&size=full&album=1&collection=823322&parent=72046,"South Bulli, Coal Mine
Digital Order Number: a105107",a105107,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72652,"[Scenes of bush and town, Lawson, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796528&size=full&album=1&collection=823302&parent=72652,"Junction Fall, Lawson
Digital Order Number: a105479",a105479,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796529&size=full&album=1&collection=823302&parent=72652,"The Glen, Fairy Falls, Lawson
Digital Order Number: a105480",a105480,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796530&size=full&album=1&collection=823302&parent=72652,"Dante's Glen, Lawson
Digital Order Number: a105481",a105481,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796531&size=full&album=1&collection=823302&parent=72652,"Frederica Falls, Lawson
Digital Order Number: a105482",a105482,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796532&size=full&album=1&collection=823302&parent=72652,"Frederica Falls, Lawson
Digital Order Number: a105483",a105483,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796533&size=full&album=1&collection=823302&parent=72652,"Echo Point Road, Lawson
Digital Order Number: a105484",a105484,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796534&size=full&album=1&collection=823302&parent=72652,"Lawson [Railway Station]
Digital Order Number: a105485",a105485,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796535&size=full&album=1&collection=823302&parent=72652,"Stratford School, Lawson
Digital Order Number: a105486",a105486,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796536&size=full&album=1&collection=823302&parent=72652,"Shire Hall, Lawson
Digital Order Number: a105487",a105487,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72932,"[Scenes of bush and town, Leura, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796537&size=full&album=1&collection=823303&parent=72932,"Jamieson Valley, Leura
Digital Order Number: a105488",a105488,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796538&size=full&album=1&collection=823303&parent=72932,"A Misty Morn, Jamieson Valley, Leura
Digital Order Number: a105489",a105489,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796539&size=full&album=1&collection=823303&parent=72932,"View from Leura Kiosk
Digital Order Number: a105490",a105490,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796540&size=full&album=1&collection=823303&parent=72932,"Fairy Bell, Leura
Digital Order Number: a105491",a105491,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796541&size=full&album=1&collection=823303&parent=72932,"[Empress Falls, Valley of Watus, Leura]
Digital Order Number: a105492",a105492,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796542&size=full&album=1&collection=823303&parent=72932,"Lyre Bird Fall, Leura
Digital Order Number: a105493",a105493,
